Price,Retail Price Index,is_holiday,month,day_of_week
0.42,901.0,0,12,3
1.25,901.0,0,12,3
3.75,901.0,0,12,3
2.95,901.0,0,12,3
1.45,901.0,0,12,3
2.6911764705882355,901.0,0,12,3
1.25,901.0,0,12,3
2.95,901.0,0,12,3
1.45,901.0,0,12,3
1.25,901.0,0,12,3
3.4500000000000006,901.0,0,12,3
8.5,901.0,0,12,3
0.85,901.0,0,12,3
1.45,901.0,0,12,3
0.85,901.0,0,12,3
1.6499999999999997,901.0,0,12,3
0.85,901.0,0,12,3
2.95,901.0,0,12,3
1.69,901.0,0,12,3
2.95,901.0,0,12,3
0.42,901.0,0,12,3
4.95,901.0,0,12,3
5.95,901.0,0,12,3
1.95,901.0,0,12,3
0.42,901.0,0,12,3
2.1,901.0,0,12,3
0.85,901.0,0,12,3
0.85,901.0,0,12,3
1.25,901.0,0,12,3
3.417692307692308,901.0,0,12,3
1.65,901.0,0,12,3
2.95,901.0,0,12,3
0.42,901.0,0,12,3
1.1007142857142858,901.0,0,12,3
1.25,901.0,0,12,3
3.75,901.0,0,12,3
2.1,901.0,0,12,3
2.1,901.0,0,12,3
6.75,901.0,0,12,3
1.6499999999999997,901.0,0,12,3
4.25,901.0,0,12,3
1.65,901.0,0,12,3
2.55,901.0,0,12,3
2.95,901.0,0,12,3
1.65,901.0,0,12,3
4.95,901.0,0,12,3
0.65,901.0,0,12,3
5.95,901.0,0,12,3
1.25,901.0,0,12,3
1.45,901.0,0,12,3
0.42,901.0,0,12,3
0.85,901.0,0,12,3
2.95,901.0,0,12,3
2.55,901.0,0,12,3
4.95,901.0,0,12,3
0.65,901.0,0,12,3
1.25,901.0,0,12,3
0.85,901.0,0,12,3
0.29,901.0,0,12,3
2.1,901.0,0,12,3
8.5,901.0,0,12,3
7.95,901.0,0,12,3
3.95,901.0,0,12,3
0.55,901.0,0,12,3
6.35,901.0,0,12,3
0.36,901.0,0,12,3
4.65,901.0,0,12,3
3.75,901.0,0,12,3
0.65,901.0,0,12,3
1.25,901.0,0,12,3
0.85,901.0,0,12,3
0.95,901.0,0,12,3
7.65,901.0,0,12,3
1.25,901.0,0,12,3
1.25,901.0,0,12,3
3.75,901.0,0,12,3
2.1,901.0,0,12,3
1.65,901.0,0,12,3
2.1,901.0,0,12,3
0.65,901.0,0,12,3
4.95,901.0,0,12,3
1.25,901.0,0,12,3
0.42,901.0,0,12,3
0.85,901.0,0,12,3
1.65,901.0,0,12,3
2.95,901.0,0,12,3
1.25,901.0,0,12,3
2.1,901.0,0,12,3
4.25,901.0,0,12,3
0.85,901.0,0,12,3
0.85,901.0,0,12,3
3.35,901.0,0,12,3
1.45,901.0,0,12,3
1.25,901.0,0,12,3
2.1,901.0,0,12,3
6.75,901.0,0,12,3
3.75,901.0,0,12,3
3.75,901.0,0,12,3
2.95,901.0,0,12,3
0.85,901.0,0,12,3
0.65,901.0,0,12,3
6.95,901.0,0,12,3
0.29,901.0,0,12,3
5.45,901.0,0,12,3
0.85,901.0,0,12,3
1.65,901.0,0,12,3
0.42,901.0,0,12,3
1.95,901.0,0,12,3
1.95,901.0,0,12,3
1.65,901.0,0,12,3
1.442,901.0,0,12,3
0.85,901.0,0,12,3
2.95,901.0,0,12,3
1.5499999999999998,901.0,0,12,3
1.95,901.0,0,12,3
5.95,901.0,0,12,3
2.1,901.0,0,12,3
3.75,901.0,0,12,3
3.75,901.0,0,12,3
0.85,901.0,0,12,3
5.95,901.0,0,12,3
2.1,901.0,0,12,3
1.65,901.0,0,12,3
0.65,901.0,0,12,3
1.25,901.0,0,12,3
0.42,901.0,0,12,3
3.25,901.0,0,12,3
3.75,901.0,0,12,3
4.65,901.0,0,12,3
0.55,901.0,0,12,3
2.55,901.0,0,12,3
0.85,901.0,0,12,3
1.65,901.0,0,12,3
0.42,901.0,0,12,3
1.95,901.0,0,12,3
0.85,901.0,0,12,3
0.85,901.0,0,12,3
2.95,901.0,0,12,3
1.45,901.0,0,12,3
2.1,901.0,0,12,3
2.25,901.0,0,12,3
1.65,901.0,0,12,3
0.65,901.0,0,12,3
4.25,901.0,0,12,3
3.75,901.0,0,12,3
0.65,901.0,0,12,3
2.55,901.0,0,12,3
3.75,901.0,0,12,3
0.42,901.0,0,12,3
1.25,901.0,0,12,3
4.95,901.0,0,12,3
2.95,901.0,0,12,3
1.25,901.0,0,12,3
1.25,901.0,0,12,3
1.25,901.0,0,12,3
2.95,901.0,0,12,3
1.65,901.0,0,12,3
4.25,901.0,0,12,3
7.95,901.0,0,12,3
0.85,901.0,0,12,3
1.25,901.0,0,12,3
3.35,901.0,0,12,3
1.45,901.0,0,12,3
4.95,901.0,0,12,3
0.85,901.0,0,12,3
1.25,901.0,0,12,3
4.25,901.0,0,12,3
3.75,901.0,0,12,3
0.42,901.0,0,12,3
1.25,901.0,0,12,3
4.25,901.0,0,12,3
1.65,901.0,0,12,3
2.1,901.0,0,12,3
2.1,901.0,0,12,3
0.42,901.0,0,12,3
0.85,901.0,0,12,3
0.55,901.0,0,12,3
1.25,901.0,0,12,3
3.462,901.0,0,12,3
1.65,901.0,0,12,3
7.55,901.0,0,12,3
3.25,901.0,0,12,3
0.65,901.0,0,12,3
3.75,901.0,0,12,3
2.95,901.0,0,12,3
2.95,901.0,0,12,3
1.25,901.0,0,12,3
2.1,901.0,0,12,3
0.42,901.0,0,12,3
0.65,901.0,0,12,3
2.55,901.0,0,12,3
0.42,901.0,0,12,3
1.25,901.0,0,12,3
2.1,901.0,0,12,3
1.69,901.0,0,12,3
2.9500000000000006,901.0,0,12,3
1.45,901.0,0,12,3
0.85,901.0,0,12,3
1.25,901.0,0,12,3
4.8100000000000005,901.0,0,12,3
1.25,901.0,0,12,3
1.25,901.0,0,12,3
1.95,901.0,0,12,3
1.25,901.0,0,12,3
4.25,901.0,0,12,3
0.85,901.0,0,12,3
6.75,901.0,0,12,3
3.75,901.0,0,12,3
1.25,901.0,0,12,3
2.95,901.0,0,12,3
0.85,901.0,0,12,3
1.95,901.0,0,12,3
0.85,901.0,0,12,3
0.65,901.0,0,12,3
3.75,901.0,0,12,3
2.95,901.0,0,12,3
0.65,901.0,0,12,3
1.65,901.0,0,12,3
1.65,901.0,0,12,3
2.1,901.0,0,12,3
1.25,901.0,0,12,3
1.69,901.0,0,12,3
1.25,901.0,0,12,3
1.25,901.0,0,12,3
2.9500000000000006,901.0,0,12,3
8.5,901.0,0,12,3
4.25,901.0,0,12,3
2.75,901.0,0,12,3
1.25,901.0,0,12,3
0.42,901.0,0,12,3
2.95,901.0,0,12,3
1.6499999999999997,901.0,0,12,3
0.65,901.0,0,12,3
1.25,901.0,0,12,3
0.85,901.0,0,12,3
4.65,901.0,0,12,3
2.1,901.0,0,12,3
1.95,901.0,0,12,3
2.95,901.0,0,12,3
0.42,901.0,0,12,3
2.55,901.0,0,12,3
1.25,901.0,0,12,3
2.95,901.0,0,12,3
2.9500000000000006,901.0,0,12,3
1.25,901.0,0,12,3
0.85,901.0,0,12,3
1.25,901.0,0,12,3
2.55,901.0,0,12,3
2.95,901.0,0,12,3
1.98,901.0,0,12,3
5.95,901.0,0,12,3
0.42,901.0,0,12,3
1.25,901.0,0,12,3
1.95,901.0,0,12,3
1.25,901.0,0,12,3
0.65,901.0,0,12,3
2.1,901.0,0,12,3
0.42,901.0,0,12,3
0.85,901.0,0,12,3
1.25,901.0,0,12,3
8.5,901.0,0,12,3
2.95,901.0,0,12,3
2.1,901.0,0,12,3
0.42,901.0,0,12,3
2.95,901.0,0,12,3
1.45,901.0,0,12,3
1.25,901.0,0,12,3
4.95,901.0,0,12,3
1.25,901.0,0,12,3
2.95,901.0,0,12,3
6.75,901.0,0,12,3
1.95,901.0,0,12,3
1.65,901.0,0,12,3
1.25,901.0,0,12,3
0.65,901.0,0,12,3
4.95,901.0,0,12,3
2.95,901.0,0,12,3
3.75,901.0,0,12,3
1.65,901.0,0,12,3
1.25,901.0,0,12,3
2.95,901.0,0,12,3
3.95,901.0,0,12,3
6.45,901.0,0,12,3
1.45,901.0,0,12,3
1.25,901.0,0,12,3
0.42,901.0,0,12,3
2.95,901.0,0,12,3
1.25,901.0,0,12,3
2.1,901.0,0,12,3
0.85,901.0,0,12,3
2.55,901.0,0,12,3
1.95,901.0,0,12,3
0.85,901.0,0,12,3
0.85,901.0,0,12,3
2.95,901.0,0,12,3
1.25,901.0,0,12,3
7.95,901.0,0,12,3
1.25,901.0,0,12,3
0.42,901.0,0,12,3
3.35,901.0,0,12,3
0.85,901.0,0,12,3
1.25,901.0,0,12,3
4.95,901.0,0,12,3
3.75,901.0,0,12,3
1.65,901.0,0,12,3
1.6499999999999997,901.0,0,12,3
3.75,901.0,0,12,3
2.95,901.0,0,12,3
0.55,901.0,0,12,3
0.85,901.0,0,12,3
1.25,901.0,0,12,3
1.65,901.0,0,12,3
0.65,901.0,0,12,3
0.85,901.0,0,12,3
3.75,901.0,0,12,3
0.42,901.0,0,12,3
5.35,901.0,0,12,3
1.25,901.0,0,12,3
1.25,901.0,0,12,3
2.1,901.0,0,12,3
1.25,901.0,0,12,3
1.65,901.0,0,12,3
2.1375,901.0,0,12,3
1.95,901.0,0,12,3
1.65,901.0,0,12,3
1.25,901.0,0,12,3
1.65,901.0,0,12,3
1.25,901.0,0,12,3
8.5,901.0,0,12,3
1.95,901.0,0,12,3
3.35,901.0,0,12,3
2.95,901.0,0,12,3
4.25,901.0,0,12,3
0.42,901.0,0,12,3
0.85,901.0,0,12,3
2.1,901.0,0,12,3
1.95,901.0,0,12,3
1.95,901.0,0,12,3
0.85,901.0,0,12,3
8.5,901.0,0,12,3
2.55,901.0,0,12,3
3.67,901.0,0,12,3
0.85,901.0,0,12,3
1.65,901.0,0,12,3
1.25,901.0,0,12,3
2.95,901.0,0,12,3
3.462,901.0,0,12,3
4.25,901.0,0,12,3
2.55,901.0,0,12,3
0.42,901.0,0,12,3
2.95,901.0,0,12,3
3.95,901.0,0,12,3
1.95,901.0,0,12,3
4.95,901.0,0,12,3
1.65,901.0,0,12,3
0.65,901.0,0,12,3
1.0758333333333334,901.0,0,12,3
1.25,901.0,0,12,3
2.1,901.0,0,12,3
1.65,901.0,0,12,3
1.25,901.0,0,12,3
1.45,901.0,0,12,3
2.95,901.0,0,12,3
8.5,901.0,0,12,3
1.25,901.0,0,12,3
1.45,901.0,0,12,3
0.42,901.0,0,12,3
1.25,901.0,0,12,3
1.69,901.0,0,12,3
0.29,901.0,0,12,3
1.25,901.0,0,12,3
0.21,901.0,0,12,3
2.1,901.0,0,12,3
5.103846153846154,901.0,0,12,3
1.25,901.0,0,12,3
5.95,901.0,0,12,3
4.25,901.0,0,12,3
1.95,901.0,0,12,3
0.42,901.0,0,12,3
4.25,901.0,0,12,3
4.95,901.0,0,12,3
3.75,901.0,0,12,3
2.95,901.0,0,12,3
4.95,901.0,0,12,3
5.95,901.0,0,12,3
0.42,901.0,0,12,3
0.42,901.0,0,12,3
0.85,901.0,0,12,3
0.85,901.0,0,12,3
0.42,901.0,0,12,3
3.75,901.0,0,12,3
2.55,901.0,0,12,3
1.25,901.0,0,12,3
4.95,901.0,0,12,3
0.85,901.0,0,12,3
1.65,901.0,0,12,3
1.65,901.0,0,12,3
1.25,901.0,0,12,3
1.25,901.0,0,12,3
0.85,901.0,0,12,3
1.65,901.0,0,12,3
7.35,901.0,0,12,3
1.95,901.0,0,12,3
0.65,901.0,0,12,3
1.6772727272727272,901.0,0,12,3
2.95,901.0,0,12,3
5.95,901.0,0,12,3
2.95,901.0,0,12,3
2.95,901.0,0,12,3
4.95,901.0,0,12,3
4.95,901.0,0,12,3
0.55,901.0,0,12,3
1.95,901.0,0,12,3
0.85,901.0,0,12,3
3.75,901.0,0,12,3
0.85,901.0,0,12,3
2.1,901.0,0,12,3
1.25,901.0,0,12,3
2.5,901.0,0,12,3
5.95,901.0,0,12,3
1.25,901.0,0,12,3
2.95,901.0,0,12,3
7.95,901.0,0,12,3
1.95,901.0,0,12,3
0.85,901.0,0,12,3
7.95,901.0,0,12,3
2.55,901.0,0,12,3
2.95,901.0,0,12,3
2.95,901.0,0,12,3
7.65,901.0,0,12,3
2.1,901.0,0,12,3
1.65,901.0,0,12,3
1.25,901.0,0,12,3
8.5,901.0,0,12,3
4.95,901.0,0,12,3
5.45,901.0,0,12,3
1.25,901.0,0,12,3
3.75,901.0,0,12,3
8.5,901.0,0,12,3
1.25,901.0,0,12,3
7.95,901.0,0,12,3
1.65,901.0,0,12,3
2.1,901.0,0,12,3
3.75,901.0,0,12,3
3.75,901.0,0,12,3
0.42,901.0,0,12,3
2.55,901.0,0,12,3
1.25,901.0,0,12,3
2.1,901.0,0,12,3
4.65,901.0,0,12,3
0.85,901.0,0,12,3
0.65,901.0,0,12,3
3.95,901.0,0,12,3
1.25,901.0,0,12,3
8.075,901.0,0,12,3
0.85,901.0,0,12,3
0.85,901.0,0,12,3
7.95,901.0,0,12,3
1.25,901.0,0,12,3
7.95,901.0,0,12,3
1.25,901.0,0,12,3
4.25,901.0,0,12,3
1.25,901.0,0,12,3
3.25,901.0,0,12,3
1.25,901.0,0,12,3
1.95,901.0,0,12,3
1.95,901.0,0,12,3
1.65,901.0,0,12,3
1.25,901.0,0,12,3
1.25,901.0,0,12,3
1.25,901.0,0,12,3
2.1,901.0,0,12,3
0.42,901.0,0,12,3
0.85,901.0,0,12,3
0.42,901.0,0,12,3
1.65,901.0,0,12,3
1.65,901.0,0,12,3
2.25,901.0,0,12,3
8.5,901.0,0,12,3
1.45,901.0,0,12,3
1.6499999999999997,901.0,0,12,3
4.25,901.0,0,12,3
2.95,901.0,0,12,3
5.95,901.0,0,12,3
2.1,901.0,0,12,3
0.85,901.0,0,12,3
1.45,901.0,0,12,3
0.65,901.0,0,12,3
1.95,901.0,0,12,3
0.85,901.0,0,12,3
3.75,901.0,0,12,3
2.1,901.0,0,12,3
1.95,901.0,0,12,3
2.1,901.0,0,12,3
0.42,901.0,0,12,3
3.75,901.0,0,12,3
4.166666666666667,901.0,0,12,3
2.55,901.0,0,12,3
0.42,901.0,0,12,3
2.95,901.0,0,12,3
0.19,901.0,0,12,3
0.65,901.0,0,12,3
1.65,901.0,0,12,3
5.95,901.0,0,12,3
1.69,901.0,0,12,3
0.55,901.0,0,12,3
1.0758333333333334,901.0,0,12,3
2.95,901.0,0,12,3
2.1,901.0,0,12,3
7.95,901.0,0,12,3
5.95,901.0,0,12,3
2.73,901.0,0,12,4
7.95,901.0,0,12,4
1.95,901.0,0,12,4
5.17,901.0,0,12,4
4.95,901.0,0,12,4
1.45,901.0,0,12,4
8.5,901.0,0,12,4
4.726000000000001,901.0,0,12,4
1.25,901.0,0,12,4
4.21,901.0,0,12,4
4.21,901.0,0,12,4
2.95,901.0,0,12,4
2.13,901.0,0,12,4
2.1,901.0,0,12,4
0.42,901.0,0,12,4
0.635,901.0,0,12,4
1.25,901.0,0,12,4
3.08,901.0,0,12,4
1.9275,901.0,0,12,4
4.21,901.0,0,12,4
7.95,901.0,0,12,4
5.06,901.0,0,12,4
1.66,901.0,0,12,4
1.65,901.0,0,12,4
5.95,901.0,0,12,4
2.13,901.0,0,12,4
3.36,901.0,0,12,4
1.12,901.0,0,12,4
4.0233333333333325,901.0,0,12,4
8.47,901.0,0,12,4
8.47,901.0,0,12,4
1.39,901.0,0,12,4
3.36,901.0,0,12,4
1.25,901.0,0,12,4
4.25,901.0,0,12,4
1.45,901.0,0,12,4
0.85,901.0,0,12,4
2.505,901.0,0,12,4
1.95,901.0,0,12,4
0.5633333333333334,901.0,0,12,4
8.47,901.0,0,12,4
2.51,901.0,0,12,4
8.47,901.0,0,12,4
3.36,901.0,0,12,4
0.85,901.0,0,12,4
2.51,901.0,0,12,4
2.51,901.0,0,12,4
2.51,901.0,0,12,4
4.21,901.0,0,12,4
5.91,901.0,0,12,4
0.42,901.0,0,12,4
1.25,901.0,0,12,4
3.36,901.0,0,12,4
0.43,901.0,0,12,4
1.27,901.0,0,12,4
4.43,901.0,0,12,4
5.06,901.0,0,12,4
1.25,901.0,0,12,4
1.66,901.0,0,12,4
2.51,901.0,0,12,4
2.51,901.0,0,12,4
0.65,901.0,0,12,4
5.91,901.0,0,12,4
0.85,901.0,0,12,4
2.6275,901.0,0,12,4
5.938000000000001,901.0,0,12,4
2.1,901.0,0,12,4
4.21,901.0,0,12,4
3.36,901.0,0,12,4
1.66,901.0,0,12,4
4.21,901.0,0,12,4
2.51,901.0,0,12,4
2.51,901.0,0,12,4
1.25,901.0,0,12,4
0.42,901.0,0,12,4
7.95,901.0,0,12,4
8.5,901.0,0,12,4
4.21,901.0,0,12,4
0.5633333333333334,901.0,0,12,4
3.3728571428571428,901.0,0,12,4
2.13,901.0,0,12,4
4.21,901.0,0,12,4
4.25,901.0,0,12,4
2.51,901.0,0,12,4
7.95,901.0,0,12,4
1.67,901.0,0,12,4
2.95,901.0,0,12,4
1.25,901.0,0,12,4
0.85,901.0,0,12,4
2.5025,901.0,0,12,4
1.25,901.0,0,12,4
2.55,901.0,0,12,4
2.51,901.0,0,12,4
3.36,901.0,0,12,4
0.5633333333333334,901.0,0,12,4
1.95,901.0,0,12,4
4.43,901.0,0,12,4
8.045000000000002,901.0,0,12,4
6.36,901.0,0,12,4
1.69,901.0,0,12,4
1.95,901.0,0,12,4
4.95,901.0,0,12,4
2.1,901.0,0,12,4
1.65,901.0,0,12,4
5.95,901.0,0,12,4
5.91,901.0,0,12,4
2.373333333333333,901.0,0,12,4
1.66,901.0,0,12,4
3.36,901.0,0,12,4
1.88,901.0,0,12,4
4.21,901.0,0,12,4
1.66,901.0,0,12,4
2.51,901.0,0,12,4
1.65,901.0,0,12,4
2.505,901.0,0,12,4
2.51,901.0,0,12,4
5.06,901.0,0,12,4
7.95,901.0,0,12,4
5.91,901.0,0,12,4
3.805,901.0,0,12,4
3.785,901.0,0,12,4
2.3049999999999997,901.0,0,12,4
3.785,901.0,0,12,4
1.88,901.0,0,12,4
1.4575,901.0,0,12,4
2.51,901.0,0,12,4
2.6275,901.0,0,12,4
2.55,901.0,0,12,4
7.62,901.0,0,12,4
1.67,901.0,0,12,4
1.66,901.0,0,12,4
1.25,901.0,0,12,4
5.06,901.0,0,12,4
3.75,901.0,0,12,4
0.635,901.0,0,12,4
1.28,901.0,0,12,4
3.36,901.0,0,12,4
4.21,901.0,0,12,4
1.25,901.0,0,12,4
1.25,901.0,0,12,4
8.47,901.0,0,12,4
4.25,901.0,0,12,4
5.91,901.0,0,12,4
2.55,901.0,0,12,4
1.88,901.0,0,12,4
5.06,901.0,0,12,4
4.21,901.0,0,12,4
1.49,901.0,0,12,4
3.024,901.0,0,12,4
2.7175,901.0,0,12,4
1.745,901.0,0,12,4
2.51,901.0,0,12,4
4.95,901.0,0,12,4
0.65,901.0,0,12,4
0.21,901.0,0,12,4
1.0525,901.0,0,12,4
3.3659999999999997,901.0,0,12,4
1.66,901.0,0,12,4
7.62,901.0,0,12,4
5.95,901.0,0,12,4
8.5,901.0,0,12,4
3.75,901.0,0,12,4
8.47,901.0,0,12,4
4.43,901.0,0,12,4
2.9299999999999997,901.0,0,12,4
2.51,901.0,0,12,4
4.21,901.0,0,12,4
6.37,901.0,0,12,4
1.12,901.0,0,12,4
0.85,901.0,0,12,4
7.62,901.0,0,12,4
7.62,901.0,0,12,4
4.95,901.0,0,12,4
2.505,901.0,0,12,4
1.95,901.0,0,12,4
1.25,901.0,0,12,4
2.51,901.0,0,12,4
2.93,901.0,0,12,4
2.95,901.0,0,12,4
1.25,901.0,0,12,4
5.085,901.0,0,12,4
0.985,901.0,0,12,4
4.21,901.0,0,12,4
3.79,901.0,0,12,4
2.8033333333333332,901.0,0,12,4
4.21,901.0,0,12,4
4.25,901.0,0,12,4
4.24,901.0,0,12,4
0.635,901.0,0,12,4
2.95,901.0,0,12,4
1.565,901.0,0,12,4
1.255,901.0,0,12,4
5.06,901.0,0,12,4
1.66,901.0,0,12,4
3.2925,901.0,0,12,4
4.21,901.0,0,12,4
4.21,901.0,0,12,4
2.7899999999999996,901.0,0,12,4
1.25,901.0,0,12,4
5.51,901.0,0,12,4
7.65,901.0,0,12,4
2.8033333333333332,901.0,0,12,4
5.91,901.0,0,12,4
1.88,901.0,0,12,4
8.5,901.0,0,12,4
1.66,901.0,0,12,4
4.25,901.0,0,12,4
5.74,901.0,0,12,4
1.66,901.0,0,12,4
6.95,901.0,0,12,4
6.95,901.0,0,12,4
5.91,901.0,0,12,4
1.25,901.0,0,12,4
7.62,901.0,0,12,4
1.565,901.0,0,12,4
4.134,901.0,0,12,4
5.06,901.0,0,12,4
4.21,901.0,0,12,4
0.42,901.0,0,12,4
3.75,901.0,0,12,4
3.805,901.0,0,12,4
4.95,901.0,0,12,4
6.77,901.0,0,12,4
1.66,901.0,0,12,4
2.51,901.0,0,12,4
0.635,901.0,0,12,4
1.25,901.0,0,12,4
0.85,901.0,0,12,4
4.95,901.0,0,12,4
2.55,901.0,0,12,4
1.66,901.0,0,12,4
2.55,901.0,0,12,4
7.95,901.0,0,12,4
2.2433333333333336,901.0,0,12,4
3.75,901.0,0,12,4
2.6566666666666667,901.0,0,12,4
2.384,901.0,0,12,4
1.65,901.0,0,12,4
3.36,901.0,0,12,4
1.88,901.0,0,12,4
2.55,901.0,0,12,4
3.35,901.0,0,12,4
4.21,901.0,0,12,4
3.566363636363637,901.0,0,12,4
2.51,901.0,0,12,4
0.85,901.0,0,12,4
2.51,901.0,0,12,4
7.62,901.0,0,12,4
1.25,901.0,0,12,4
1.25,901.0,0,12,4
1.28,901.0,0,12,4
2.51,901.0,0,12,4
1.66,901.0,0,12,4
2.51,901.0,0,12,4
2.93,901.0,0,12,4
4.21,901.0,0,12,4
4.43,901.0,0,12,4
2.51,901.0,0,12,4
1.88,901.0,0,12,4
2.51,901.0,0,12,4
4.95,901.0,0,12,4
1.25,901.0,0,12,4
0.965,901.0,0,12,4
2.215,901.0,0,12,4
2.4275,901.0,0,12,4
8.47,901.0,0,12,4
7.62,901.0,0,12,4
8.47,901.0,0,12,4
2.09,901.0,0,12,4
2.51,901.0,0,12,4
1.88,901.0,0,12,4
2.95,901.0,0,12,4
0.85,901.0,0,12,4
4.716666666666667,901.0,0,12,4
3.36,901.0,0,12,4
4.95,901.0,0,12,4
2.73,901.0,0,12,4
8.49,901.0,0,12,4
1.4575,901.0,0,12,4
0.85,901.0,0,12,4
2.55,901.0,0,12,4
5.95,901.0,0,12,4
0.29,901.0,0,12,4
0.42,901.0,0,12,4
0.85,901.0,0,12,4
6.75,901.0,0,12,4
2.51,901.0,0,12,4
1.25,901.0,0,12,4
0.85,901.0,0,12,4
1.66,901.0,0,12,4
0.7933333333333333,901.0,0,12,4
1.66,901.0,0,12,4
3.35,901.0,0,12,4
3.75,901.0,0,12,4
0.85,901.0,0,12,4
7.95,901.0,0,12,4
2.13,901.0,0,12,4
1.66,901.0,0,12,4
6.75,901.0,0,12,4
0.85,901.0,0,12,4
3.75,901.0,0,12,4
3.35,901.0,0,12,4
2.55,901.0,0,12,4
0.85,901.0,0,12,4
4.25,901.0,0,12,4
1.25,901.0,0,12,4
1.65,901.0,0,12,4
2.505,901.0,0,12,4
5.95,901.0,0,12,4
2.854,901.0,0,12,4
1.66,901.0,0,12,4
1.88,901.0,0,12,4
1.45,901.0,0,12,4
7.0633333333333335,901.0,0,12,4
1.66,901.0,0,12,4
4.21,901.0,0,12,4
3.75,901.0,0,12,4
5.45,901.0,0,12,4
5.45,901.0,0,12,4
1.66,901.0,0,12,4
8.5,901.0,0,12,4
1.45,901.0,0,12,4
5.06,901.0,0,12,4
8.47,901.0,0,12,4
1.65,901.0,0,12,4
0.85,901.0,0,12,4
2.51,901.0,0,12,4
4.95,901.0,0,12,4
2.3049999999999997,901.0,0,12,4
0.85,901.0,0,12,4
1.95,901.0,0,12,4
1.255,901.0,0,12,4
5.06,901.0,0,12,4
3.073333333333333,901.0,0,12,4
6.35,901.0,0,12,4
3.08,901.0,0,12,4
3.75,901.0,0,12,4
0.6960000000000001,901.0,0,12,4
2.1,901.0,0,12,4
1.66,901.0,0,12,4
2.55,901.0,0,12,4
2.95,901.0,0,12,4
3.36,901.0,0,12,4
3.073333333333333,901.0,0,12,4
5.91,901.0,0,12,4
1.95,901.0,0,12,4
1.25,901.0,0,12,4
0.85,901.0,0,12,4
1.32,901.0,0,12,4
1.7,901.0,0,12,4
4.21,901.0,0,12,4
2.51,901.0,0,12,4
4.25,901.0,0,12,4
1.255,901.0,0,12,4
0.42,901.0,0,12,4
4.95,901.0,0,12,4
1.07,901.0,0,12,4
5.91,901.0,0,12,4
0.21,901.0,0,12,4
1.66,901.0,0,12,4
1.28,901.0,0,12,4
1.66,901.0,0,12,4
1.65,901.0,0,12,4
4.726000000000001,901.0,0,12,4
1.95,901.0,0,12,4
1.705,901.0,0,12,4
0.65,901.0,0,12,4
0.85,901.0,0,12,4
0.95,901.0,0,12,4
1.95,901.0,0,12,4
8.47,901.0,0,12,4
1.66,901.0,0,12,4
1.69,901.0,0,12,4
0.42,901.0,0,12,4
0.42,901.0,0,12,4
1.69,901.0,0,12,4
3.785,901.0,0,12,4
3.75,901.0,0,12,4
2.95,901.0,0,12,4
3.36,901.0,0,12,4
2.51,901.0,0,12,4
1.65,901.0,0,12,4
2.95,901.0,0,12,4
2.2266666666666666,901.0,0,12,4
2.95,901.0,0,12,4
1.45,901.0,0,12,4
5.06,901.0,0,12,4
1.25,901.0,0,12,4
3.36,901.0,0,12,4
2.7899999999999996,901.0,0,12,4
8.47,901.0,0,12,4
4.21,901.0,0,12,4
1.255,901.0,0,12,4
4.95,901.0,0,12,4
2.95,901.0,0,12,4
2.9500000000000006,901.0,0,12,4
0.85,901.0,0,12,4
4.635,901.0,0,12,4
2.55,901.0,0,12,4
2.373333333333333,901.0,0,12,4
1.25,901.0,0,12,4
2.09,901.0,0,12,4
3.36,901.0,0,12,4
5.01,901.0,0,12,4
4.21,901.0,0,12,4
4.95,901.0,0,12,4
0.42,901.0,0,12,4
2.1,901.0,0,12,4
1.66,901.0,0,12,4
2.96,901.0,0,12,4
2.51,901.0,0,12,4
1.69,901.0,0,12,4
2.89,901.0,0,12,4
4.95,901.0,0,12,4
3.75,901.0,0,12,4
4.21,901.0,0,12,4
5.91,901.0,0,12,4
5.91,901.0,0,12,4
6.36,901.0,0,12,4
3.36,901.0,0,12,4
2.95,901.0,0,12,4
2.51,901.0,0,12,4
1.12,901.0,0,12,4
4.21,901.0,0,12,4
1.25,901.0,0,12,4
7.95,901.0,0,12,4
1.3450000000000002,901.0,0,12,4
5.95,901.0,0,12,4
5.91,901.0,0,12,4
0.43,901.0,0,12,4
3.81,901.0,0,12,4
8.47,901.0,0,12,4
3.936666666666667,901.0,0,12,4
3.936666666666667,901.0,0,12,4
0.85,901.0,0,12,4
2.93,901.0,0,12,4
4.65,901.0,0,12,4
1.4675,901.0,0,12,4
4.21,901.0,0,12,4
0.85,901.0,0,12,4
1.25,901.0,0,12,4
3.64,901.0,0,12,4
4.21,901.0,0,12,4
4.635,901.0,0,12,4
4.95,901.0,0,12,4
3.36,901.0,0,12,4
4.43,901.0,0,12,4
3.36,901.0,0,12,4
1.66,901.0,0,12,4
1.25,901.0,0,12,4
7.95,901.0,0,12,4
2.73,901.0,0,12,4
3.36,901.0,0,12,4
3.36,901.0,0,12,4
3.5066666666666664,901.0,0,12,4
2.7175,901.0,0,12,4
8.5,901.0,0,12,4
3.758,901.0,0,12,4
2.51,901.0,0,12,4
1.66,901.0,0,12,4
1.66,901.0,0,12,4
7.95,901.0,0,12,4
2.95,901.0,0,12,4
3.155,901.0,0,12,4
4.21,901.0,0,12,4
3.36,901.0,0,12,4
7.62,901.0,0,12,4
5.91,901.0,0,12,4
